matrl_id,sale_nums,sale_time
851,4.0,20190809
851,1.0,20190815
851,6.0,20190816
851,8.0,20190817
851,3.0,20190818
851,3.0,20190820
851,3.0,20190821
851,2.0,20190822
851,3.0,20190823
851,1.0,20190827
851,4.0,20190828
851,4.0,20190829
851,6.0,20190830
851,2.0,20190831
851,2.0,20190902
851,7.0,20190904
851,3.0,20190905
851,8.0,20190909
851,3.0,20190910
851,6.0,20190911
851,4.0,20190912
851,2.0,20190915
851,7.0,20190916
851,2.0,20190917
851,7.0,20190919
851,2.0,20190920
851,10.0,20190921
851,5.0,20190923
851,4.0,20190924
851,2.0,20190930
851,1.0,20191003
851,1.0,20191007
851,9.0,20191008
851,8.0,20191009
851,12.0,20191010
851,3.0,20191011
851,4.0,20191014
851,1.0,20191015
851,2.0,20191016
851,2.0,20191017
851,5.0,20191018
851,4.0,20191019
851,5.0,20191021
851,5.0,20191022
851,11.0,20191023
851,9.0,20191024
851,3.0,20191026
851,5.0,20191027
851,6.0,20191028
851,1.0,20191029
851,2.0,20191030
851,6.0,20191031
851,1.0,20191101
851,1.0,20191102
851,1.0,20191104
851,6.0,20191105
851,9.0,20191106
851,7.0,20191107
851,3.0,20191108
851,6.0,20191111
851,12.0,20191112
851,4.0,20191113
851,4.0,20191114
851,5.0,20191115
851,6.0,20191118
851,5.0,20191119
851,5.0,20191120
851,16.0,20191121
851,2.0,20191122
851,3.0,20191125
851,2.0,20191127
851,1.0,20191128
851,4.0,20191129
851,1.0,20191130
851,5.0,20191202
851,5.0,20191203
851,3.0,20191205
851,4.0,20191206
851,4.0,20191207
851,3.0,20191209
851,9.0,20191210
851,6.0,20191211
851,3.0,20191212
851,1.0,20191213
851,1.0,20191215
851,6.0,20191218
851,11.0,20191219
851,7.0,20191220
851,2.0,20191221
851,3.0,20191222
851,1.0,20191223
851,3.0,20191224
851,6.0,20191225
851,1.0,20191226
851,9.0,20191228
851,4.0,20191229
851,1.0,20191230
851,4.0,20191231
851,4.0,20200110
851,2.0,20200111
851,5.0,20200113
851,1.0,20200204
851,3.0,20200210
851,1.0,20200211
851,1.0,20200215
851,1.0,20200217
851,1.0,20200218
851,1.0,20200220
851,1.0,20200223
851,3.0,20200224
851,4.0,20200225
851,1.0,20200226
851,1.0,20200227
851,1.0,20200229
851,5.0,20200302
851,7.0,20200303
851,3.0,20200304
851,1.0,20200305
851,1.0,20200306
851,2.0,20200307
851,4.0,20200309
851,4.0,20200310
851,4.0,20200311
851,1.0,20200312
851,6.0,20200313
851,5.0,20200314
851,2.0,20200315
851,2.0,20200318
851,1.0,20200320
851,15.0,20200321
851,3.0,20200322
851,4.0,20200323
851,5.0,20200324
851,1.0,20200327
851,7.0,20200330
851,14.0,20200402
851,14.0,20200403
851,10.0,20200404
851,1.0,20200405
851,5.0,20200406
851,2.0,20200407
851,1.0,20200408
851,15.0,20200409
851,11.0,20200410
851,3.0,20200411
851,2.0,20200412
851,2.0,20200413
851,8.0,20200414
851,7.0,20200415
851,3.0,20200416
851,9.0,20200417
851,2.0,20200418
851,5.0,20200419
851,4.0,20200420
851,12.0,20200421
851,4.0,20200422
851,6.0,20200423
851,3.0,20200424
851,2.0,20200425
851,6.0,20200426
851,4.0,20200427
851,10.0,20200428
851,4.0,20200430
851,2.0,20200501
851,3.0,20200502
851,4.0,20200503
851,5.0,20200504
851,1.0,20200505
851,4.0,20200506
851,11.0,20200507
851,2.0,20200508
851,1.0,20200509
851,1.0,20200510
851,5.0,20200511
851,13.0,20200512
851,8.0,20200513
851,8.0,20200514
851,3.0,20200515
851,3.0,20200516
851,1.0,20200517
851,10.0,20200518
851,9.0,20200519
851,9.0,20200520
851,7.0,20200521
851,4.0,20200522
851,7.0,20200523
851,6.0,20200524
851,8.0,20200525
851,5.0,20200526
851,15.0,20200527
851,6.0,20200528
851,3.0,20200529
851,1.0,20200530
851,6.0,20200531
851,9.0,20200602
851,7.0,20200603
851,4.0,20200604
851,4.0,20200605
851,4.0,20200606
851,10.0,20200608
851,6.0,20200609
851,10.0,20200610
851,4.0,20200611
851,4.0,20200612
851,3.0,20200613
851,2.0,20200614
851,5.0,20200615
851,9.0,20200616
851,4.0,20200617
851,3.0,20200618
851,8.0,20200619
851,5.0,20200620
851,5.0,20200621
851,2.0,20200622
851,4.0,20200623
851,1.0,20200624
851,1.0,20200625
851,5.0,20200626
851,2.0,20200627
851,19.0,20200628
851,2.0,20200629
851,1.0,20200630
396,2.0,20180126
396,4.0,20180201
396,13.0,20180226
396,3.0,20180304
396,2.0,20180307
396,2.0,20180313
396,4.0,20180320
396,5.0,20180321
396,1.0,20180323
396,6.0,20180403
396,2.0,20180407
396,4.0,20180411
396,2.0,20180416
396,2.0,20180417
396,2.0,20180419
396,6.0,20180420
396,2.0,20180425
396,9.0,20180427
396,4.0,20180428
396,2.0,20180503
396,1.0,20180511
396,2.0,20180517
396,2.0,20180518
396,6.0,20180519
396,3.0,20180524
396,2.0,20180525
396,2.0,20180604
396,6.0,20180607
396,2.0,20180620
396,2.0,20180622
396,4.0,20180624
396,4.0,20180716
396,2.0,20180717
396,2.0,20180725
396,4.0,20180726
396,2.0,20180730
396,2.0,20180809
396,2.0,20180905
396,1.0,20180906
396,6.0,20180910
396,5.0,20180913
396,2.0,20180920
396,2.0,20180926
396,2.0,20181008
396,2.0,20181009
396,2.0,20181010
396,2.0,20181014
396,2.0,20181025
396,2.0,20181030
396,2.0,20181103
396,2.0,20181110
396,1.0,20181112
396,2.0,20181118
396,3.0,20181124
396,2.0,20181130
396,2.0,20181203
396,2.0,20181209
396,3.0,20181210
396,1.0,20181211
396,4.0,20181214
396,5.0,20181219
396,1.0,20181227
396,1.0,20181229
396,4.0,20181230
396,2.0,20190107
396,2.0,20190110
396,2.0,20190118
396,8.0,20190222
396,6.0,20190305
396,2.0,20190320
396,2.0,20190321
396,2.0,20190401
396,4.0,20190408
396,2.0,20190411
396,2.0,20190415
396,2.0,20190416
396,3.0,20190419
396,5.0,20190420
396,3.0,20190422
396,2.0,20190423
396,2.0,20190509
396,1.0,20190516
396,10.0,20190523
396,2.0,20190528
396,2.0,20190531
396,3.0,20190603
396,4.0,20190606
396,5.0,20190618
396,2.0,20190624
396,1.0,20190629
396,1.0,20190630
396,6.0,20190702
396,4.0,20190704
396,4.0,20190705
396,3.0,20190709
396,6.0,20190726
396,2.0,20190728
396,2.0,20190924
396,2.0,20190930
396,1.0,20200214
396,2.0,20200311
396,2.0,20200328
396,1.0,20200406
396,1.0,20200408
396,1.0,20200414
396,1.0,20200427
396,2.0,20200509
396,1.0,20200614
396,2.0,20200617
564,3.0,20180109
564,1.0,20180116
564,3.0,20180117
564,2.0,20180120
564,4.0,20180125
564,9.0,20180126
564,3.0,20180129
564,4.0,20180201
564,13.0,20180226
564,5.0,20180305
564,2.0,20180307
564,1.0,20180320
564,10.0,20180321
564,4.0,20180323
564,5.0,20180324
564,3.0,20180326
564,25.0,20180403
564,3.0,20180408
564,2.0,20180409
564,1.0,20180410
564,3.0,20180411
564,1.0,20180412
564,3.0,20180416
564,7.0,20180420
564,3.0,20180422
564,3.0,20180423
564,12.0,20180425
564,2.0,20180427
564,3.0,20180428
564,4.0,20180430
564,3.0,20180502
564,11.0,20180504
564,3.0,20180505
564,4.0,20180506
564,6.0,20180507
564,2.0,20180508
564,4.0,20180511
564,3.0,20180518
564,6.0,20180522
564,5.0,20180524
564,3.0,20180525
564,6.0,20180526
564,2.0,20180528
564,8.0,20180604
564,3.0,20180612
564,2.0,20180615
564,2.0,20180622
564,8.0,20180624
564,4.0,20180716
564,5.0,20180717
564,1.0,20180725
564,4.0,20180726
564,4.0,20180729
564,3.0,20180730
564,8.0,20180731
564,2.0,20180803
564,5.0,20180804
564,4.0,20180809
564,5.0,20180816
564,2.0,20180905
564,1.0,20180906
564,4.0,20180910
564,5.0,20180911
564,16.0,20180925
564,3.0,20180926
564,1.0,20180928
564,1.0,20181009
564,3.0,20181030
564,3.0,20181124
564,8.0,20181127
564,1.0,20181130
564,10.0,20181203
564,1.0,20181208
564,3.0,20181211
564,1.0,20181214
564,1.0,20181219
564,1.0,20181227
564,2.0,20190103
564,2.0,20190104
564,5.0,20190111
564,8.0,20190222
564,10.0,20190311
564,7.0,20190312
564,2.0,20190320
564,4.0,20190327
564,4.0,20190329
564,2.0,20190401
564,1.0,20190411
564,4.0,20190418
564,1.0,20190419
564,10.0,20190420
564,1.0,20190422
564,3.0,20190426
564,2.0,20190509
564,3.0,20190514
564,1.0,20190516
564,8.0,20190603
564,10.0,20190606
564,1.0,20190609
564,3.0,20190618
564,3.0,20190619
564,9.0,20190624
564,4.0,20190626
564,3.0,20190629
564,1.0,20190702
564,5.0,20190703
564,4.0,20190704
564,1.0,20190711
564,3.0,20190713
564,2.0,20190728
564,2.0,20190806
564,2.0,20190810
564,4.0,20190812
564,2.0,20190813
564,4.0,20190823
564,10.0,20190826
564,2.0,20190930
564,2.0,20191014
564,3.0,20191021
564,1.0,20191107
564,1.0,20191121
564,2.0,20191214
564,1.0,20200311
564,2.0,20200328
564,2.0,20200401
564,1.0,20200408
564,5.0,20200514
564,4.0,20200628
724,2.0,20180201
724,1.0,20180224
724,11.0,20180226
724,3.0,20180304
724,1.0,20180307
724,1.0,20180315
724,1.0,20180319
724,4.0,20180320
724,2.0,20180403
724,1.0,20180416
724,1.0,20180420
724,1.0,20180422
724,1.0,20180424
724,3.0,20180425
724,4.0,20180427
724,2.0,20180428
724,2.0,20180503
724,4.0,20180504
724,4.0,20180505
724,1.0,20180511
724,1.0,20180513
724,1.0,20180518
724,1.0,20180522
724,1.0,20180528
724,1.0,20180604
724,2.0,20180607
724,5.0,20180618
724,4.0,20180624
724,2.0,20180716
724,2.0,20180717
724,2.0,20180725
724,3.0,20180726
724,1.0,20180727
724,1.0,20180803
724,2.0,20180816
724,1.0,20180827
724,1.0,20180828
724,1.0,20180906
724,2.0,20180909
724,3.0,20180910
724,3.0,20180913
724,1.0,20180926
724,2.0,20181003
724,1.0,20181009
724,1.0,20181016
724,1.0,20181023
724,1.0,20181025
724,1.0,20181030
724,1.0,20181103
724,1.0,20181110
724,1.0,20181124
724,1.0,20181209
724,2.0,20181210
724,1.0,20181211
724,3.0,20181214
724,2.0,20181227
724,1.0,20181229
724,2.0,20181230
724,1.0,20190107
724,3.0,20190111
724,1.0,20190321
724,5.0,20190329
724,2.0,20190401
724,1.0,20190408
724,1.0,20190411
724,1.0,20190423
724,1.0,20190504
724,1.0,20190509
724,2.0,20190516
724,3.0,20190606
724,1.0,20190624
724,3.0,20190626
724,1.0,20190629
724,1.0,20190702
724,1.0,20190705
724,1.0,20190728
724,2.0,20190924
724,1.0,20191214
724,3.0,20200218
724,4.0,20200310
724,1.0,20200311
724,1.0,20200403
724,1.0,20200414
342,3.0,20180110
342,2.0,20180204
342,7.0,20180309
342,4.0,20180317
342,4.0,20180319
342,3.0,20180321
342,2.0,20180403
342,7.0,20180408
342,2.0,20180409
342,1.0,20180410
342,3.0,20180412
342,1.0,20180414
342,1.0,20180424
342,2.0,20180425
342,2.0,20180427
342,7.0,20180506
342,2.0,20180511
342,2.0,20180521
342,2.0,20180524
342,1.0,20180528
342,1.0,20180602
342,4.0,20180613
342,2.0,20180703
342,1.0,20180717
342,5.0,20180802
342,5.0,20180823
342,1.0,20180914
342,1.0,20181008
342,4.0,20181022
342,2.0,20181114
342,2.0,20181127
342,19.0,20181205
342,4.0,20181221
342,1.0,20181224
342,2.0,20190419
342,4.0,20190519
342,2.0,20190620
342,1.0,20190729
342,21.0,20190824
342,2.0,20190918
342,1.0,20190923
342,1.0,20191106
342,2.0,20191114
342,51.0,20191119
342,4.0,20191129
342,2.0,20191207
342,1.0,20191209
342,1.0,20200310
342,1.0,20200325
342,1.0,20200327
342,4.0,20200525
342,2.0,20200526
342,50.0,20200619
66,2.0,20180116
66,3.0,20180125
66,1.0,20180205
66,3.0,20180207
66,1.0,20180225
66,1.0,20180301
66,1.0,20180308
66,1.0,20180309
66,1.0,20180315
66,4.0,20180319
66,1.0,20180321
66,2.0,20180323
66,1.0,20180327
66,8.0,20180330
66,4.0,20180412
66,4.0,20180417
66,3.0,20180418
66,1.0,20180422
66,1.0,20180423
66,8.0,20180424
66,2.0,20180429
66,2.0,20180502
66,3.0,20180504
66,2.0,20180507
66,3.0,20180510
66,2.0,20180524
66,4.0,20180531
66,2.0,20180602
66,2.0,20180613
66,2.0,20180619
66,2.0,20180630
66,1.0,20180703
66,1.0,20180711
66,6.0,20180802
66,2.0,20180803
66,1.0,20180904
66,2.0,20180911
66,1.0,20181008
66,2.0,20190116
66,4.0,20190218
66,1.0,20190226
66,1.0,20190304
66,7.0,20190309
66,3.0,20190311
66,1.0,20190319
66,3.0,20190417
66,1.0,20190421
66,2.0,20190514
66,4.0,20190517
66,1.0,20190626
66,2.0,20190812
66,5.0,20190814
66,1.0,20190904
66,2.0,20190930
66,5.0,20191021
66,2.0,20191028
66,1.0,20191104
66,20.0,20191119
66,1.0,20200113
66,5.0,20200324
66,4.0,20200414
66,2.0,20200415
66,4.0,20200427
66,2.0,20200509
66,2.0,20200520
66,4.0,20200525
66,2.0,20200619
620,1.0,20180115
620,3.0,20180124
620,2.0,20180125
620,2.0,20180205
620,1.0,20180206
620,3.0,20180207
620,1.0,20180305
620,2.0,20180308
620,5.0,20180309
620,1.0,20180315
620,1.0,20180317
620,1.0,20180319
620,1.0,20180320
620,1.0,20180321
620,1.0,20180322
620,10.0,20180323
620,1.0,20180330
620,3.0,20180403
620,1.0,20180404
620,3.0,20180410
620,1.0,20180416
620,6.0,20180420
620,1.0,20180422
620,1.0,20180424
620,3.0,20180425
620,9.0,20180427
620,1.0,20180502
620,4.0,20180504
620,2.0,20180509
620,1.0,20180511
620,1.0,20180514
620,2.0,20180516
620,2.0,20180517
620,1.0,20180518
620,1.0,20180519
620,2.0,20180520
620,1.0,20180528
620,2.0,20180529
620,2.0,20180531
620,1.0,20180601
620,1.0,20180607
620,2.0,20180614
620,4.0,20180625
620,2.0,20180701
620,3.0,20180702
620,2.0,20180703
620,1.0,20180709
620,1.0,20180711
620,2.0,20180729
620,1.0,20180730
620,1.0,20180808
620,1.0,20180809
620,2.0,20180811
620,1.0,20180813
620,1.0,20180823
620,1.0,20180830
620,2.0,20180905
620,2.0,20180911
620,1.0,20181008
620,4.0,20181011
620,2.0,20181015
620,1.0,20181022
620,1.0,20181025
620,4.0,20181102
620,2.0,20181105
620,1.0,20181113
620,3.0,20181204
620,1.0,20181210
620,2.0,20181213
620,2.0,20181214
620,1.0,20181218
620,7.0,20181230
620,1.0,20190108
620,2.0,20190109
620,3.0,20190112
620,1.0,20190118
620,3.0,20190218
620,1.0,20190304
620,1.0,20190308
620,1.0,20190319
620,1.0,20190321
620,1.0,20190325
620,6.0,20190327
620,5.0,20190404
620,2.0,20190411
620,1.0,20190412
620,2.0,20190416
620,2.0,20190420
620,1.0,20190504
620,1.0,20190506
620,2.0,20190507
620,2.0,20190514
620,6.0,20190518
620,1.0,20190519
620,6.0,20190523
620,1.0,20190529
620,1.0,20190612
620,1.0,20190620
620,3.0,20190625
620,1.0,20190626
620,3.0,20190627
620,2.0,20190702
620,2.0,20190708
620,1.0,20190719
620,2.0,20190812
620,1.0,20190813
620,1.0,20190817
620,2.0,20190830
620,2.0,20190831
620,3.0,20190904
620,2.0,20190915
620,3.0,20191029
620,2.0,20191105
620,1.0,20191106
620,1.0,20191118
620,2.0,20191129
620,1.0,20191204
620,1.0,20191213
620,3.0,20191220
620,1.0,20191226
620,5.0,20191229
620,4.0,20200312
620,1.0,20200404
620,1.0,20200406
620,1.0,20200407
620,2.0,20200408
620,3.0,20200415
620,3.0,20200416
620,3.0,20200507
620,3.0,20200509
620,2.0,20200512
620,6.0,20200520
620,1.0,20200609
620,2.0,20200619
620,1.0,20200629
1038,6.0,20180112
1038,1.0,20180115
1038,2.0,20180117
1038,2.0,20180122
1038,2.0,20180123
1038,1.0,20180129
1038,1.0,20180205
1038,1.0,20180225
1038,2.0,20180306
1038,2.0,20180309
1038,4.0,20180313
1038,1.0,20180315
1038,1.0,20180317
1038,9.0,20180319
1038,1.0,20180320
1038,1.0,20180322
1038,2.0,20180325
1038,2.0,20180328
1038,4.0,20180330
1038,1.0,20180331
1038,1.0,20180403
1038,2.0,20180404
1038,2.0,20180407
1038,3.0,20180410
1038,3.0,20180411
1038,1.0,20180414
1038,7.0,20180416
1038,3.0,20180417
1038,2.0,20180418
1038,2.0,20180419
1038,9.0,20180420
1038,2.0,20180421
1038,3.0,20180422
1038,2.0,20180423
1038,4.0,20180424
1038,1.0,20180425
1038,4.0,20180427
1038,1.0,20180428
1038,5.0,20180504
1038,1.0,20180508
1038,2.0,20180510
1038,2.0,20180511
1038,1.0,20180512
1038,1.0,20180514
1038,5.0,20180516
1038,1.0,20180517
1038,4.0,20180518
1038,2.0,20180521
1038,3.0,20180524
1038,1.0,20180601
1038,1.0,20180604
1038,1.0,20180605
1038,1.0,20180607
1038,2.0,20180614
1038,2.0,20180622
1038,5.0,20180703
1038,1.0,20180706
1038,4.0,20180709
1038,5.0,20180711
1038,3.0,20180716
1038,1.0,20180719
1038,2.0,20180725
1038,4.0,20180730
1038,1.0,20180802
1038,1.0,20180803
1038,3.0,20180807
1038,1.0,20180808
1038,1.0,20180810
1038,1.0,20180813
1038,1.0,20180815
1038,1.0,20180821
1038,4.0,20180826
1038,1.0,20180830
1038,1.0,20180831
1038,1.0,20180904
1038,1.0,20180914
1038,1.0,20180922
1038,2.0,20181008
1038,1.0,20181015
1038,2.0,20181016
1038,2.0,20181022
1038,1.0,20181024
1038,4.0,20181025
1038,2.0,20181030
1038,4.0,20181102
1038,1.0,20181107
1038,1.0,20181115
1038,2.0,20181204
1038,1.0,20181210
1038,2.0,20181213
1038,1.0,20181214
1038,1.0,20181219
1038,1.0,20190103
1038,1.0,20190109
1038,1.0,20190115
1038,1.0,20190118
1038,1.0,20190124
1038,1.0,20190226
1038,1.0,20190304
1038,1.0,20190308
1038,3.0,20190309
1038,1.0,20190312
1038,2.0,20190315
1038,2.0,20190316
1038,2.0,20190319
1038,3.0,20190323
1038,1.0,20190325
1038,1.0,20190326
1038,1.0,20190328
1038,10.0,20190329
1038,1.0,20190331
1038,1.0,20190402
1038,4.0,20190411
1038,1.0,20190412
1038,4.0,20190419
1038,5.0,20190420
1038,1.0,20190422
1038,1.0,20190425
1038,11.0,20190506
1038,6.0,20190511
1038,2.0,20190513
1038,3.0,20190514
1038,4.0,20190518
1038,5.0,20190531
1038,1.0,20190609
1038,2.0,20190614
1038,3.0,20190621
1038,1.0,20190626
1038,1.0,20190702
1038,2.0,20190705
1038,1.0,20190711
1038,1.0,20190722
1038,2.0,20190725
1038,1.0,20190726
1038,1.0,20190806
1038,3.0,20190812
1038,3.0,20190813
1038,1.0,20190822
1038,3.0,20190905
1038,1.0,20190915
1038,5.0,20191012
1038,1.0,20191021
1038,1.0,20191024
1038,2.0,20191029
1038,2.0,20191105
1038,1.0,20191106
1038,1.0,20191111
1038,1.0,20191118
1038,2.0,20191129
1038,5.0,20191209
1038,2.0,20191216
1038,1.0,20191219
1038,1.0,20191226
1038,2.0,20191229
1038,1.0,20200116
1038,1.0,20200316
1038,2.0,20200318
1038,1.0,20200320
1038,2.0,20200327
1038,1.0,20200402
1038,1.0,20200404
1038,2.0,20200407
1038,1.0,20200414
1038,5.0,20200415
1038,1.0,20200423
1038,2.0,20200428
1038,2.0,20200429
1038,1.0,20200514
1038,1.0,20200522
1038,1.0,20200524
1038,2.0,20200525
1038,1.0,20200530
1038,1.0,20200604
1038,1.0,20200609
1038,2.0,20200610
1038,1.0,20200613
199,2.0,20180115
199,2.0,20180116
199,1.0,20180117
199,5.0,20180122
199,11.0,20180123
199,1.0,20180127
199,1.0,20180205
199,8.0,20180207
199,3.0,20180227
199,1.0,20180303
199,1.0,20180304
199,10.0,20180309
199,1.0,20180313
199,1.0,20180315
199,1.0,20180317
199,9.0,20180319
199,7.0,20180320
199,2.0,20180323
199,1.0,20180325
199,5.0,20180326
199,4.0,20180327
199,4.0,20180330
199,2.0,20180402
199,4.0,20180403
199,2.0,20180404
199,1.0,20180405
199,2.0,20180408
199,4.0,20180409
199,4.0,20180410
199,1.0,20180411
199,3.0,20180413
199,1.0,20180415
199,12.0,20180416
199,4.0,20180417
199,2.0,20180418
199,1.0,20180424
199,7.0,20180425
199,15.0,20180427
199,2.0,20180429
199,1.0,20180502
199,4.0,20180503
199,1.0,20180504
199,1.0,20180505
199,9.0,20180509
199,1.0,20180510
199,2.0,20180511
199,6.0,20180516
199,2.0,20180517
199,2.0,20180519
199,1.0,20180521
199,1.0,20180523
199,7.0,20180524
199,2.0,20180525
199,4.0,20180528
199,1.0,20180529
199,1.0,20180531
199,6.0,20180608
199,2.0,20180612
199,1.0,20180613
199,1.0,20180614
199,1.0,20180619
199,2.0,20180626
199,3.0,20180627
199,1.0,20180628
199,2.0,20180701
199,3.0,20180703
199,3.0,20180711
199,1.0,20180713
199,1.0,20180723
199,2.0,20180728
199,1.0,20180730
199,2.0,20180801
199,1.0,20180802
199,2.0,20180808
199,1.0,20180809
199,1.0,20180821
199,1.0,20180827
199,2.0,20180828
199,1.0,20180914
199,2.0,20180917
199,2.0,20180930
199,2.0,20181010
199,2.0,20181016
199,2.0,20181017
199,1.0,20181018
199,3.0,20181019
199,1.0,20181020
199,1.0,20181022
199,1.0,20181023
199,1.0,20181025
199,1.0,20181102
199,2.0,20181106
199,5.0,20181109
199,1.0,20181114
199,1.0,20181115
199,1.0,20181120
199,2.0,20181122
199,1.0,20181202
199,2.0,20181204
199,3.0,20181210
199,1.0,20181218
199,1.0,20181227
199,7.0,20181230
199,3.0,20190103
199,5.0,20190113
199,1.0,20190122
199,1.0,20190218
199,2.0,20190301
199,1.0,20190312
199,2.0,20190314
199,1.0,20190316
199,2.0,20190318
199,5.0,20190323
199,1.0,20190328
199,2.0,20190329
199,1.0,20190331
199,1.0,20190402
199,1.0,20190407
199,1.0,20190409
199,2.0,20190411
199,2.0,20190419
199,3.0,20190425
199,1.0,20190501
199,1.0,20190510
199,3.0,20190511
199,4.0,20190515
199,1.0,20190522
199,1.0,20190523
199,1.0,20190610
199,1.0,20190612
199,3.0,20190615
199,2.0,20190617
199,2.0,20190710
199,3.0,20190713
199,2.0,20190715
199,2.0,20190725
199,1.0,20190803
199,1.0,20190811
199,1.0,20190823
199,2.0,20190826
199,5.0,20190924
199,1.0,20190929
199,2.0,20191017
199,1.0,20191025
199,1.0,20191027
199,2.0,20191106
199,2.0,20191114
199,2.0,20191125
199,2.0,20191127
199,1.0,20191129
199,5.0,20191205
199,2.0,20191209
199,3.0,20191216
199,2.0,20191225
199,2.0,20200311
199,2.0,20200318
199,1.0,20200325
199,2.0,20200327
199,1.0,20200328
199,1.0,20200401
199,1.0,20200405
199,1.0,20200406
199,2.0,20200407
199,1.0,20200410
199,1.0,20200421
199,1.0,20200422
199,1.0,20200428
199,2.0,20200501
199,3.0,20200507
199,2.0,20200520
199,1.0,20200525
199,1.0,20200530
199,2.0,20200602
199,1.0,20200604
199,2.0,20200606
199,1.0,20200610
199,1.0,20200613
199,1.0,20200616
199,1.0,20200618
199,1.0,20200620
199,2.0,20200623
1102,10.0,20180105
1102,2.0,20180106
1102,5.0,20180108
1102,4.0,20180112
1102,23.0,20180115
1102,5.0,20180116
1102,5.0,20180117
1102,7.0,20180118
1102,1.0,20180119
1102,4.0,20180120
1102,9.0,20180122
1102,69.0,20180123
1102,10.0,20180124
1102,46.0,20180125
1102,5.0,20180129
1102,5.0,20180131
1102,8.0,20180204
1102,83.0,20180205
1102,80.0,20180207
1102,5.0,20180225
1102,15.0,20180227
1102,7.0,20180301
1102,40.0,20180302
1102,5.0,20180303
1102,1.0,20180304
1102,112.0,20180305
1102,46.0,20180309
1102,25.0,20180312
1102,84.0,20180313
1102,6.0,20180315
1102,1.0,20180316
1102,21.0,20180317
1102,75.0,20180319
1102,9.0,20180320
1102,21.0,20180321
1102,4.0,20180322
1102,52.0,20180323
1102,10.0,20180324
1102,9.0,20180325
1102,21.0,20180326
1102,21.0,20180327
1102,10.0,20180328
1102,38.0,20180329
1102,54.0,20180330
1102,10.0,20180331
1102,20.0,20180402
1102,56.0,20180403
1102,25.0,20180404
1102,15.0,20180405
1102,1.0,20180406
1102,25.0,20180407
1102,11.0,20180408
1102,8.0,20180409
1102,64.0,20180410
1102,14.0,20180411
1102,3.0,20180412
1102,4.0,20180413
1102,8.0,20180414
1102,29.0,20180415
1102,111.0,20180416
1102,81.0,20180417
1102,14.0,20180418
1102,3.0,20180419
1102,94.0,20180420
1102,12.0,20180421
1102,16.0,20180422
1102,5.0,20180423
1102,30.0,20180424
1102,56.0,20180425
1102,1.0,20180426
1102,96.0,20180427
1102,64.0,20180428
1102,21.0,20180429
1102,11.0,20180430
1102,17.0,20180502
1102,35.0,20180503
1102,38.0,20180504
1102,16.0,20180505
1102,10.0,20180506
1102,17.0,20180507
1102,22.0,20180508
1102,48.0,20180509
1102,37.0,20180510
1102,27.0,20180511
1102,1.0,20180512
1102,9.0,20180514
1102,28.0,20180516
1102,8.0,20180517
1102,5.0,20180518
1102,11.0,20180519
1102,10.0,20180520
1102,45.0,20180521
1102,5.0,20180522
1102,24.0,20180523
1102,80.0,20180524
1102,13.0,20180525
1102,19.0,20180526
1102,6.0,20180527
1102,30.0,20180528
1102,1.0,20180529
1102,60.0,20180530
1102,19.0,20180531
1102,10.0,20180601
1102,4.0,20180602
1102,20.0,20180603
1102,20.0,20180604
1102,8.0,20180605
1102,5.0,20180606
1102,8.0,20180607
1102,2.0,20180609
1102,20.0,20180611
1102,82.0,20180613
1102,3.0,20180614
1102,8.0,20180615
1102,18.0,20180619
1102,25.0,20180621
1102,5.0,20180622
1102,4.0,20180623
1102,13.0,20180625
1102,9.0,20180626
1102,10.0,20180627
1102,7.0,20180628
1102,2.0,20180629
1102,5.0,20180701
1102,1.0,20180702
1102,19.0,20180703
1102,6.0,20180704
1102,15.0,20180705
1102,1.0,20180706
1102,29.0,20180709
1102,1.0,20180710
1102,20.0,20180711
1102,10.0,20180713
1102,19.0,20180719
1102,3.0,20180724
1102,42.0,20180725
1102,2.0,20180726
1102,27.0,20180728
1102,11.0,20180729
1102,58.0,20180730
1102,21.0,20180802
1102,21.0,20180803
1102,7.0,20180805
1102,9.0,20180806
1102,4.0,20180807
1102,10.0,20180808
1102,6.0,20180809
1102,12.0,20180810
1102,15.0,20180813
1102,7.0,20180814
1102,12.0,20180815
1102,2.0,20180816
1102,8.0,20180817
1102,20.0,20180820
1102,14.0,20180821
1102,2.0,20180822
1102,4.0,20180823
1102,6.0,20180825
1102,15.0,20180826
1102,10.0,20180827
1102,11.0,20180830
1102,10.0,20180831
1102,10.0,20180903
1102,17.0,20180904
1102,21.0,20180905
1102,8.0,20180907
1102,22.0,20180910
1102,39.0,20180911
1102,90.0,20180912
1102,1.0,20180913
1102,23.0,20180914
1102,19.0,20180917
1102,3.0,20180918
1102,5.0,20180922
1102,42.0,20180926
1102,25.0,20180927
1102,20.0,20180930
1102,44.0,20181008
1102,4.0,20181010
1102,7.0,20181011
1102,5.0,20181013
1102,1.0,20181014
1102,30.0,20181015
1102,5.0,20181016
1102,8.0,20181018
1102,20.0,20181019
1102,25.0,20181021
1102,35.0,20181022
1102,6.0,20181023
1102,29.0,20181025
1102,2.0,20181027
1102,13.0,20181030
1102,10.0,20181031
1102,10.0,20181102
1102,8.0,20181105
1102,10.0,20181106
1102,9.0,20181107
1102,7.0,20181114
1102,11.0,20181115
1102,1.0,20181119
1102,1.0,20181120
1102,53.0,20181127
1102,12.0,20181128
1102,1.0,20181130
1102,5.0,20181202
1102,9.0,20181204
